Brand_Name,Material_Type,Carbon_Footprint_MT
Brand_4587,Organic Cotton,108.02
Brand_4588,Bamboo Fabric,249.14
Brand_4589,Recycled Polyester,186.54
Brand_4590,Recycled Polyester,181.68
Brand_4591,Bamboo Fabric,92.59
Brand_4592,Hemp,138.25
Brand_4593,Organic Cotton,224.22
Brand_4594,Organic Cotton,447.43
Brand_4595,Recycled Polyester,300.28
Brand_4596,Hemp,266.67
Brand_4597,Recycled Polyester,410.37
Brand_4598,Vegan Leather,10.44
Brand_4599,Hemp,450
Brand_4600,Recycled Polyester,466.42
Brand_4601,Recycled Polyester,201.59
Brand_4602,Bamboo Fabric,299.35
Brand_4603,Recycled Polyester,431.84
Brand_4604,Hemp,143.72
Brand_4605,Recycled Polyester,312.01
Brand_4606,Vegan Leather,333.79
Brand_4607,Bamboo Fabric,11.44
Brand_4608,Hemp,159.01
Brand_4609,Bamboo Fabric,421.19
Brand_4610,Vegan Leather,379.95
Brand_4611,Hemp,147.28
Brand_4612,Vegan Leather,46.02
Brand_4613,Vegan Leather,283.5
Brand_4614,Bamboo Fabric,36.01
Brand_4615,Organic Cotton,49.99
Brand_4616,Tencel,373.01
Brand_4617,Vegan Leather,35.95
Brand_4618,Recycled Polyester,181.72
Brand_4619,Recycled Polyester,99.4
Brand_4620,Vegan Leather,225.61
Brand_4621,Bamboo Fabric,427.57
Brand_4622,Organic Cotton,442.71
Brand_4623,Vegan Leather,111.02
Brand_4624,Bamboo Fabric,123.47
Brand_4625,Recycled Polyester,274.33
Brand_4626,Recycled Polyester,175.73
Brand_4627,Hemp,326.78
Brand_4628,Bamboo Fabric,194.65
Brand_4629,Hemp,150.95
Brand_4630,Organic Cotton,482.27
Brand_4631,Tencel,74.64
Brand_4632,Hemp,4.49
Brand_4633,Recycled Polyester,351.63
Brand_4634,Recycled Polyester,208.14
Brand_4635,Bamboo Fabric,24.15
Brand_4636,Tencel,390.79
Brand_4637,Vegan Leather,459.19
Brand_4638,Vegan Leather,300.46
Brand_4639,Vegan Leather,250
Brand_4640,Hemp,314.26
Brand_4641,Vegan Leather,380.4
Brand_4642,Tencel,19.53
Brand_4643,Hemp,73.52
Brand_4644,Tencel,75.54
Brand_4645,Bamboo Fabric,241.73
Brand_4646,Tencel,48.28
Brand_4647,Hemp,380.08
Brand_4648,Bamboo Fabric,445.71
Brand_4649,Vegan Leather,294.56
Brand_4650,Tencel,411.04
Brand_4651,Recycled Polyester,247.62
Brand_4652,Tencel,325.06
Brand_4653,Tencel,452.34
Brand_4654,Vegan Leather,292.61
Brand_4655,Vegan Leather,176.49
Brand_4656,Organic Cotton,460.58
Brand_4657,Tencel,79.77
Brand_4658,Recycled Polyester,218.4
Brand_4659,Bamboo Fabric,121.5
Brand_4660,Tencel,305.04
Brand_4661,Hemp,93.18
Brand_4662,Vegan Leather,174.51
Brand_4663,Organic Cotton,20.03
Brand_4664,Organic Cotton,299.01
Brand_4665,Organic Cotton,375.98
Brand_4666,Organic Cotton,289.24
Brand_4667,Vegan Leather,213.44
Brand_4668,Bamboo Fabric,348.94
Brand_4669,Bamboo Fabric,223.63
Brand_4670,Organic Cotton,204.7
Brand_4671,Recycled Polyester,275.08
Brand_4672,Organic Cotton,144.76
Brand_4673,Organic Cotton,483.95
Brand_4674,Bamboo Fabric,417.59
Brand_4675,Organic Cotton,113.87
Brand_4676,Tencel,477.62
Brand_4677,Recycled Polyester,209.39
Brand_4678,Organic Cotton,272.41
Brand_4679,Vegan Leather,297.34
Brand_4680,Hemp,126.4
Brand_4681,Hemp,219.46
Brand_4682,Tencel,479.58
Brand_4683,Bamboo Fabric,144.56
Brand_4684,Bamboo Fabric,250.4
Brand_4685,Bamboo Fabric,42.73
Brand_4686,Vegan Leather,225.28
Brand_4687,Recycled Polyester,317.75
Brand_4688,Hemp,460.45
Brand_4689,Vegan Leather,426.71
Brand_4690,Tencel,407.15
Brand_4691,Recycled Polyester,382.61
Brand_4692,Tencel,178.11
Brand_4693,Vegan Leather,341.3
Brand_4694,Hemp,217.8
Brand_4695,Tencel,300.35
Brand_4696,Recycled Polyester,52.57
Brand_4697,Organic Cotton,28.16
Brand_4698,Recycled Polyester,227.94
Brand_4699,Vegan Leather,162.74
Brand_4700,Tencel,432.69
Brand_4701,Hemp,58.79
Brand_4702,Vegan Leather,409.3
Brand_4703,Organic Cotton,461.93
Brand_4704,Recycled Polyester,275.71
Brand_4705,Tencel,234.33
Brand_4706,Organic Cotton,349.16
Brand_4707,Vegan Leather,472.63
Brand_4708,Hemp,41.3
Brand_4709,Organic Cotton,181.97
Brand_4710,Hemp,466.03
Brand_4711,Recycled Polyester,206.14
Brand_4712,Bamboo Fabric,456.4
Brand_4713,Vegan Leather,129.91
Brand_4714,Bamboo Fabric,23.25
Brand_4715,Bamboo Fabric,15.29
Brand_4716,Tencel,404.61
Brand_4717,Tencel,353.82
Brand_4718,Recycled Polyester,377.48
Brand_4719,Tencel,247.16
Brand_4720,Tencel,456.98
Brand_4721,Organic Cotton,267.77
Brand_4722,Vegan Leather,161.72
Brand_4723,Recycled Polyester,331.28
Brand_4724,Tencel,277.28
Brand_4725,Recycled Polyester,220.15
Brand_4726,Hemp,66.71
Brand_4727,Recycled Polyester,230.37
Brand_4728,Bamboo Fabric,407.29
Brand_4729,Vegan Leather,305.82
Brand_4730,Tencel,111.25
Brand_4731,Recycled Polyester,460.63
Brand_4732,Recycled Polyester,388.99
Brand_4733,Tencel,350.06
Brand_4734,Recycled Polyester,131.92
Brand_4735,Tencel,468.91
Brand_4736,Vegan Leather,315.19
Brand_4737,Bamboo Fabric,125.7
Brand_4738,Organic Cotton,179.95
Brand_4739,Vegan Leather,273.95
Brand_4740,Vegan Leather,422.44
Brand_4741,Vegan Leather,272.63
Brand_4742,Tencel,321.56
Brand_4743,Bamboo Fabric,241.95
Brand_4744,Organic Cotton,332.06
Brand_4745,Hemp,236.72
Brand_4746,Hemp,69.84
Brand_4747,Tencel,480.62
Brand_4748,Recycled Polyester,319.86
Brand_4749,Vegan Leather,52.06
Brand_4750,Hemp,270.35
Brand_4751,Vegan Leather,326.21
Brand_4752,Vegan Leather,322.39
Brand_4753,Tencel,246.06
Brand_4754,Hemp,159.47
Brand_4755,Organic Cotton,396.05
Brand_4756,Hemp,5.95
Brand_4757,Organic Cotton,430.69
Brand_4758,Recycled Polyester,197.66
Brand_4759,Recycled Polyester,255.8
Brand_4760,Organic Cotton,203.27
Brand_4761,Tencel,228.39
Brand_4762,Tencel,133.22
Brand_4763,Organic Cotton,154.17
Brand_4764,Bamboo Fabric,441.66
Brand_4765,Recycled Polyester,350.02
Brand_4766,Tencel,284.41
Brand_4767,Vegan Leather,279.22
Brand_4768,Vegan Leather,50.86
Brand_4769,Bamboo Fabric,116.6
Brand_4770,Vegan Leather,425.78
Brand_4771,Tencel,125.03
Brand_4772,Recycled Polyester,201.39
Brand_4773,Vegan Leather,44.96
Brand_4774,Recycled Polyester,128.9
Brand_4775,Tencel,66.49
Brand_4776,Recycled Polyester,141.81
Brand_4777,Recycled Polyester,391.23
Brand_4778,Vegan Leather,116.9
Brand_4779,Organic Cotton,181.35
Brand_4780,Organic Cotton,13.3
Brand_4781,Vegan Leather,234.17
Brand_4782,Vegan Leather,132.28
Brand_4783,Recycled Polyester,227.72
Brand_4784,Recycled Polyester,341.26
Brand_4785,Organic Cotton,408.19
Brand_4786,Hemp,246.27
Brand_4787,Bamboo Fabric,335.38
Brand_4788,Vegan Leather,171.58
Brand_4789,Recycled Polyester,214.16
Brand_4790,Organic Cotton,216.93
Brand_4791,Organic Cotton,140.13
Brand_4792,Recycled Polyester,28.71
Brand_4793,Tencel,420.98
Brand_4794,Bamboo Fabric,421.09
Brand_4795,Hemp,297.41
Brand_4796,Hemp,160.55
Brand_4797,Hemp,388.86
Brand_4798,Organic Cotton,394.29
Brand_4799,Hemp,136.79
Brand_4800,Recycled Polyester,364.01
Brand_4801,Recycled Polyester,316.19
Brand_4802,Vegan Leather,55.67
Brand_4803,Organic Cotton,106.24
Brand_4804,Vegan Leather,499.48
Brand_4805,Hemp,157.6
Brand_4806,Hemp,140.47
Brand_4807,Recycled Polyester,492.88
Brand_4808,Tencel,498.85
Brand_4809,Hemp,12.68
Brand_4810,Organic Cotton,490.19
Brand_4811,Bamboo Fabric,493.77
Brand_4812,Recycled Polyester,436.88
Brand_4813,Vegan Leather,163.9
Brand_4814,Tencel,115.43
Brand_4815,Hemp,147.11
Brand_4816,Recycled Polyester,475.97
Brand_4817,Hemp,466.62
Brand_4818,Vegan Leather,372.69
Brand_4819,Hemp,192.42
Brand_4820,Tencel,382.92
Brand_4821,Organic Cotton,36.48
Brand_4822,Vegan Leather,71.52
Brand_4823,Organic Cotton,153.95
Brand_4824,Recycled Polyester,101.11
Brand_4825,Tencel,197.65
Brand_4826,Bamboo Fabric,321.72
Brand_4827,Vegan Leather,89.88
Brand_4828,Hemp,142.09
Brand_4829,Bamboo Fabric,73.12
Brand_4830,Recycled Polyester,439.12
Brand_4831,Bamboo Fabric,323.62
Brand_4832,Recycled Polyester,321.51
Brand_4833,Recycled Polyester,473.01
Brand_4834,Vegan Leather,445.44
Brand_4835,Recycled Polyester,238.2
Brand_4836,Hemp,155.09
Brand_4837,Vegan Leather,29.12
Brand_4838,Hemp,150.69
Brand_4839,Bamboo Fabric,105.85
Brand_4840,Tencel,140.58
Brand_4841,Tencel,31.11
Brand_4842,Organic Cotton,352.83
Brand_4843,Organic Cotton,134.45
Brand_4844,Vegan Leather,316.71
Brand_4845,Vegan Leather,174.1
Brand_4846,Organic Cotton,304.51
Brand_4847,Bamboo Fabric,224.18
Brand_4848,Vegan Leather,121.37
Brand_4849,Bamboo Fabric,354.79
Brand_4850,Bamboo Fabric,330.73
Brand_4851,Organic Cotton,102.18
Brand_4852,Bamboo Fabric,104.55
Brand_4853,Bamboo Fabric,116.26
Brand_4854,Tencel,386.16
Brand_4855,Vegan Leather,423.56
Brand_4856,Tencel,330.4
Brand_4857,Recycled Polyester,89.05
Brand_4858,Organic Cotton,390
Brand_4859,Bamboo Fabric,175.96
Brand_4860,Organic Cotton,28.39
Brand_4861,Vegan Leather,145.1
Brand_4862,Organic Cotton,484.11
Brand_4863,Organic Cotton,170.8
Brand_4864,Organic Cotton,393.83
Brand_4865,Vegan Leather,317.01
Brand_4866,Hemp,78.44
Brand_4867,Organic Cotton,180.93
Brand_4868,Organic Cotton,244.92
Brand_4869,Hemp,152.05
Brand_4870,Tencel,98.6
Brand_4871,Bamboo Fabric,110.21
Brand_4872,Bamboo Fabric,86.67
Brand_4873,Vegan Leather,129.57
Brand_4874,Organic Cotton,185.74
Brand_4875,Vegan Leather,438.77
Brand_4876,Tencel,466.47
Brand_4877,Organic Cotton,268.66
Brand_4878,Tencel,207.8
Brand_4879,Organic Cotton,322.96
Brand_4880,Hemp,416.97
Brand_4881,Bamboo Fabric,108.83
Brand_4882,Organic Cotton,87.66
Brand_4883,Tencel,108.25
Brand_4884,Organic Cotton,68.43
Brand_4885,Bamboo Fabric,77.76
Brand_4886,Hemp,191.1
Brand_4887,Tencel,307.69
Brand_4888,Organic Cotton,127.23
Brand_4889,Bamboo Fabric,461.76
Brand_4890,Hemp,218.57
Brand_4891,Hemp,229.68
Brand_4892,Tencel,228.36
Brand_4893,Hemp,469.59
Brand_4894,Hemp,117.32
Brand_4895,Recycled Polyester,425.33
Brand_4896,Vegan Leather,27.94
Brand_4897,Vegan Leather,44.08
Brand_4898,Hemp,139.6
Brand_4899,Recycled Polyester,163.39
Brand_4900,Organic Cotton,353.26
Brand_4901,Tencel,261.07
Brand_4902,Hemp,234.5
Brand_4903,Bamboo Fabric,165.02
Brand_4904,Organic Cotton,467.93
Brand_4905,Bamboo Fabric,108.36
Brand_4906,Vegan Leather,447.53
Brand_4907,Tencel,402.52
Brand_4908,Organic Cotton,454.8
Brand_4909,Organic Cotton,483.95
Brand_4910,Hemp,478.41
Brand_4911,Recycled Polyester,156.51
Brand_4912,Bamboo Fabric,313.15
Brand_4913,Recycled Polyester,188.32
Brand_4914,Organic Cotton,432.29
Brand_4915,Organic Cotton,387.93
Brand_4916,Recycled Polyester,86.02
Brand_4917,Bamboo Fabric,365.1
Brand_4918,Organic Cotton,381.02
Brand_4919,Vegan Leather,195.16
Brand_4920,Bamboo Fabric,268.09
Brand_4921,Organic Cotton,201.58
Brand_4922,Hemp,359.78
Brand_4923,Hemp,267.6
Brand_4924,Hemp,202.53
Brand_4925,Recycled Polyester,468.29
Brand_4926,Hemp,179.27
Brand_4927,Hemp,6.47
Brand_4928,Bamboo Fabric,285.62
Brand_4929,Vegan Leather,145.11
Brand_4930,Hemp,273.79
Brand_4931,Vegan Leather,127.04
Brand_4932,Hemp,277.32
Brand_4933,Tencel,337.08
Brand_4934,Organic Cotton,464.15
Brand_4935,Vegan Leather,145.62
Brand_4936,Bamboo Fabric,315.19
Brand_4937,Recycled Polyester,120.49
Brand_4938,Recycled Polyester,351.67
Brand_4939,Tencel,188.94
Brand_4940,Recycled Polyester,474.88
Brand_4941,Tencel,306.35
Brand_4942,Tencel,274.87
Brand_4943,Hemp,439.42
Brand_4944,Vegan Leather,69.45
Brand_4945,Hemp,254.18
Brand_4946,Hemp,28.49
Brand_4947,Hemp,86.77
Brand_4948,Hemp,26.79
Brand_4949,Vegan Leather,261.27
Brand_4950,Hemp,252.55
Brand_4951,Bamboo Fabric,94.62
Brand_4952,Tencel,117.89
Brand_4953,Tencel,218.53
Brand_4954,Hemp,85.62
Brand_4955,Bamboo Fabric,471.96
Brand_4956,Bamboo Fabric,16.1
Brand_4957,Vegan Leather,175
Brand_4958,Hemp,257.28
Brand_4959,Recycled Polyester,127.94
Brand_4960,Recycled Polyester,390.17
Brand_4961,Organic Cotton,407.06
Brand_4962,Tencel,121.56
Brand_4963,Vegan Leather,477.42
Brand_4964,Recycled Polyester,79.64
Brand_4965,Recycled Polyester,430.36
Brand_4966,Vegan Leather,131.54
Brand_4967,Tencel,60.02
Brand_4968,Bamboo Fabric,361.23
Brand_4969,Hemp,280.79
Brand_4970,Hemp,282.05
Brand_4971,Tencel,286.34
Brand_4972,Bamboo Fabric,159.34
Brand_4973,Organic Cotton,245.3
Brand_4974,Tencel,240.34
Brand_4975,Recycled Polyester,238.52
Brand_4976,Recycled Polyester,123.38
Brand_4977,Organic Cotton,31.63
Brand_4978,Bamboo Fabric,364.83
Brand_4979,Tencel,155.38
Brand_4980,Bamboo Fabric,450.75
Brand_4981,Tencel,418.61
Brand_4982,Tencel,282.7
Brand_4983,Vegan Leather,123.92
Brand_4984,Hemp,401.03
Brand_4985,Organic Cotton,159.95
Brand_4986,Recycled Polyester,127.37
Brand_4987,Hemp,79.47
Brand_4988,Recycled Polyester,128.13
Brand_4989,Vegan Leather,29.52
Brand_4990,Bamboo Fabric,1.81
Brand_4991,Hemp,368.89
Brand_4992,Bamboo Fabric,100.35
Brand_4993,Recycled Polyester,370.5
Brand_4994,Hemp,389.81
Brand_4995,Recycled Polyester,77.5
Brand_4996,Organic Cotton,423.73
Brand_4997,Bamboo Fabric,68.24
Brand_4998,Vegan Leather,321.12
Brand_4999,Tencel,124.83
Brand_5000,Vegan Leather,192.11
